comment,sentiment
对得起前线的医务人员嘛？？你说啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊啊,0
自查？能自查出问题，从郭美美到如今多少年了？没见丝毫好转,0
武汉红十字会对不起一线医护人员[微笑],0
湖北的新闻发布会，真的是各种翻车现场[允悲][允悲],0
在？看看百步亭？真的假的给个话,0
麻烦多多关注一下百步亭?看见很多人反应那里每天只有一个核酸检测名额，所以每天上报的人数就是＋1，那里是万家宴举办的地方，传染风险很大，而且大部分都是老人。没有任何带节奏的意思，求求各位嘴下留情别抬杠，我爱国爱党。只是希望国家能介入调查一下，如果真的没有人管的话，那势必是一个大隐患啊,0
真是不配！！！！怎么当上的院长？怎么让人民放心把生命交给这样的医院。,0
这次疫情，我们经济都崩了，如果那些官员依旧是免了再次异地就职，你们这样会让人心寒，愤怒的，他们能力这么差，不作为，为什么非得让他们担任官职呢？就是因为他们有后台，比如现在湖北省红十字会会长,0
怎么解决民用口罩问题，淘宝不发货或者没货，药店完全买不到或者被征收了，又说要我们带口罩，又不给我们买口罩，相信很多人再过几天都是要上班的，到时候没口罩，怎么办？不知道你们怎么想的，唉 [跪了]帮忙顶上去??,0
请核实“百步亭”有关问题！一场病毒防御战透视出政权管理者的优劣，谁在认真管理将人民利益放在第一位，谁在偷懒耍滑说假话掩盖事实真相一目了然。同胞们都要抗住，无论是病魔，还是舆情，都要理智，我知道问题要解决，非一蹴而就，我也是就事论事，我微博风格一向如此；并非带路党，请大家不喜勿喷！,0
救救广西吧，河池都安，医护人员都是用塑料袋啊，好心酸，给他们支援点医疗用品吧[泪](顶我上去谢谢！),0
可是湖北的新增越来越多[失望],0
作为广东人我想说一句 这次瘟疫 对东北的报道真的太少了 他们的贡献真的不少于哪个省 请多一点关注 谢谢,1
终于出现0了，虽然不是我们省，加油啊，云南！,1
评论里抓着那些归还口罩的，大理做错了，但是已经迅速落实归还，负责人也下台了，云南接纳了大批武汉滞留旅客，遣返回国的也有空投在云南，安置管理得很好，怎么就没人看得到[微笑],0
河南真的要感谢有一个硬核省长，河南的省长真的太牛逼了,1
果然，大家都在等安徽，安徽没让你们失望,1
各省份领着湖北各市，摸摸头说:“不用担心，我们养你啊！”,1
酒精闪点16℃，75%酒精闪点22℃。,0
捐捐捐，什么都等着捐，红十字会那么多东西和钱你自己去要，拿钱去买，什么都跟百姓张口要？,0
少给香港点口罩就能减小断供风险[吃瓜],0
能关注下武汉精神卫生中心80名医患确诊的事吗,0
湖北新增比昨天少了700例左右，太好了，继续加油！,1
现在网络科技这么发达，手机人手一部，不集中开会就不行吗？是不是不开会就不能工作？领导就没有存在感？[费解][费解][费解][费解][费解][费解]非得开会才能解决问题，这个是病，得治！应该改改了！[弱][弱][弱][弱][弱],0
事实证明现在没有外部敌人能打倒我们，脱缰的官僚主义才是我们的最大敌人,0
2月6日，新疆第三批支援湖北医疗队142名队员从乌鲁木齐飞赴武汉，此次队员全来自自治区人民医院，除后勤保障外，有护士75人，医生60人，涵盖呼吸、重症医学、感染、院内感染等15个专业。我们新疆算上兵团已经去4个队伍总计500人了。我们医疗不发达但是也在努力出力！新疆这些年真的挺难的,1
我们大连昨晚去了500多人支援武汉 有的几乎整个医院的 ????,1
超市，肯德基等店的员工其实很危险啊，每天人来人往很大的人流量。但是又不得不上班。我妈是超市的员工，每天早晚班的倒班，4天早班4天晚班一天工作7，8个小时超市才发普通的口罩，一天一个去晚了还没了[摊手]超市里工作的都是40，50多岁的中年人本来免疫力就比年轻人差，她们也需要安全保障,0
我滴妈呀.这有多少餐被送出去…,0
战疫”不是请客吃饭，更不是喊口号读稿子；要脚踏实地冲到一线，一切依靠群众，从群众中来，到群众中去。其实不光是湖北，只是这场疫情集中发生在湖北把问题暴露出来了，如果发生在其他省不一定就比湖北好多少。强烈建议在“战疫”结束后，来一次全国性彻底消灭形式主义官僚主义的战斗；支持请举手。,0
蚌埠的数据简直了！前期不给力的后果果然在后期数据上体现出来了！,0
你看看 隐瞒有什么意义？？自己命都不保[微笑][微笑][微笑][微笑],0
[握手][握手][作揖][作揖]我厌恶黑暗和我爱我的国家并不冲突，相信正义总会来临，邪永远不可能压正!??,0
太多外国势力干涉到网络上来  误导 诱导网络炸弹试图污蔑攻击政府    港独 以及台独分子 。企图借助网络的热门事件  添油加醋  诋毁我们大中华！希望大家不要被这个圈套给带进去了    相信自己国家 中国加油  武汉挺住！,1
黑龙江，山东，他??都要捐空了你只字不提，疫情爆发期人数大幅度增加，把我们拎出来带节奏了，二流日报睁开狗眼看看黑龙江，山东都什么样了张口要过捐赠么，祝愿病毒早日战胜二流日报,0
支持 不过我至今医用外科也没见过 更别说n95了[允悲],0
如果我有，我愿意捐出来，我不乱跑，普通口罩就可以了……,1
永远不知道怀着怎样的心情点开热搜， 抱怨？报恩？愤慨？难过？ 永远不知道真相后来怎样， 于是我们稀里糊涂的活成了沉默的大多数人,0
当初的专家呢，请公安训诫他们，公开散播谣言更是可恶，说好的可防可控呢，你们做好研究了吗就不会人传人，这么胡乱说话害死多少人,0
南航从墨尔本至广州的航班，没有旅客回中国，飞机上全是澳洲华人购票后把无偿捐助的救援物资放在自己的座位上。在美国几乎所有的口罩都被华人运往中国，一个销售员说这个民族太团结了，太可怕了！所以，我们是团结的民族，请相信祖国，我们一定赢,1
浙江顶住，我们舟山已经连续8天无确诊病例了，7个确诊的，5个已经出院了，相信抗疫成功，指日可待！！！,1
昨儿我说今天新增必定少于50，实现啦！明天必定少于40！浙江加油！中国加油！！,1
广东 广州 深圳的大伙打12345建议一下严延后上班或者在家办公  严格管控 口罩也买不到 越来越多了 看看人家浙江 河南的措施吧 不在本地的前面加区号拨打,0
今天非湖北地区的新增比昨天少了十几例 希望能一直降下去[泪],1
我们大湖南这次相当优秀了，治愈破百，今天新增确诊比昨天减半了，有一种胜利在望的感觉了，继续加油！！,1
各个省都在严防严控，成果很不错[拳头][拳头][拳头],1
好消息！希望元宵过后都是好消息！,1
元宵佳节，岁岁平安，武汉加油，中国加油,1
我爸就是下乡扶贫的，国家对贫困户的政策真的很好，而且很重视很严格！给的补贴很多的，有孩子上学更是不用担心，只能说一句，有的人贫穷人家有志气，你帮扶他他可以起来，有的人扶都扶不起来。真正可怕的是那些有手有脚贪得无厌的人，觉得国家就该养着他的人,1
也要防止形式主义，单纯为了摘帽而摘帽,0
今天不要出门哦，就在家里吃个汤圆就可以了。 否者病毒会嘲笑我们，躲的了初一，躲不过十五[允悲][允悲][允悲] 在家里默默的祝福武汉，给他说一句加油。祝福一线的英雄们平安归来。,0
扶贫脱贫在某些人眼里是政绩，嚯，知不知道人家基层扶贫公务员多早就上班了？知不知道这次疫情使得多少临近脱贫或者已经脱贫的人员又返贫了？扶贫工作者忙前忙后为农产品的滞销焦头烂额，键盘侠一天到晚大嘴巴叭叭地，凌晨三点睡第二天下午三点才起床，还在这bb工作者,0
键盘侠能去了解一下脱贫指标和对应政策吗？能去了解一下扶贫干部每天都在做什么吗？张口闭口你贫穷你不幸福，你真贫穷哪里有钱买手机在这里发微博！租手机发吗？,0
打倒病魔，是每人中国人的心声[泪][泪][泪],0
今天才懂这句歌词，灿烂星空谁是真的英雄，平凡的人给我太多感动。,1
人心难测，就密云的那4个，知道别人被确诊了，还让人到家里，还组织聚餐，是不是故意的，,0
这次疫情，给了我们6个提示。  记得存钱，不然失业了，吃喝都是问题。能买房，别犹豫。特殊时刻，只能待自己房子 。好好工作，别抱怨辛苦。是你离不开工作。自由职业者，在家办公不要羡慕。现在知道什么滋味了。枪响之后没有赢家，只有平衡被打破和打破后的哀鸿遍野。 买辆车，关键时刻，还能保护你,0
医生都被砍死了，谁还敢报考医生？缺口来了吧,0
先把十部委那群限制公立医院数量和发展的点天灯吧,0
我有点后悔当时没有学医…现在遇到这种事很内疚自己帮不上忙[失望][失望][失望]只能呆在家里做咸鱼,1
现在知道医生紧缺了，现在知道医护宛如战士了，当初把医疗体系矛盾转移到一线，放任医患矛盾激增而不解决的时候，杀了一个又一个医生依然不保护，不严惩的时候，出了事就从医生护士身上扣钱扣钱再扣钱的时候……想过有这一天吗,0
方大集团2亿、 飞鹤1亿  、鞍钢集团3000万一汽集团1700万、哈药集团陆续1亿医疗物资吉林巨峰生化400吨酒精 辽宁130吨白菜 20吨茄子 、黑龙江60吨大米  、长春修正1000万药品、大连大商集团6000万大连石化救护车、东软价值2700万的CT 东三省专业医生好多去驰援武汉了还带着医疗物资[心]加油武汉加油中国,1
2月6日，新疆第三批支援湖北医疗队142名队员从乌鲁木齐飞赴武汉，开展疫情防控工作。 此次队员全部来自自治区人民医院，除后勤保障外，有护士75人，医生60人，涵盖呼吸、重症医学、感染、院内感染、麻醉等15个专业。 我们大新疆算上兵团已经去4个队伍总计500人了。我们医疗不发达但是也在努力出力！,1
[握手][握手][作揖][作揖]我厌恶黑暗和我爱我的国家并不冲突，相信正义总会来临，邪永远不可能压正!??,0
以后再也不抱怨堵车了，那才是国泰民安，再也不嫌人潮人海了，那才是繁华盛世，再也不抱怨工作辛苦，工作的辛苦远比懒惰的生活更让人幸福，任何事物只有动起来才有价值，愿山河无恙，众生皆安。[嘻嘻][嘻嘻][嘻嘻],0
这是新冠病毒，不是武汉病毒，更不是中国病毒,1
大家好，我想问药店买不到口罩。朋友圈一大批医用口罩还挂着合格证没有人管？平常一包医用一次性也就6元吧。现一片一次性口罩卖到8元以上，请问私下倒卖的该定什么罪呢？投诉只是警告一下他们还是没人管！更可怕的，他们伪造公函买大量医用口罩以医院求购之名实则倒卖给别人。希望大家顶上去重视起来,0
保为康和南丁欺骗消费者！！明知征用的情况下，依旧开放库存，利用百万消费者刷单，提高权重！！承诺发货时间无法兑现，赚取疫期后的差价！！可耻！！,0
药店医院都缺口罩，只有朋友圈最多[微笑],0
我有个疑问，对于访查人员挨家挨户量体温这件事情:倘若有一个疑似病例，现在在家隔离，症状不明显，访查人员上门给他测量体温，随后访查人员又继续走访下一户家庭测量体温，在这个过程中，访查人员是不是有可能携带病毒并且担任了传输病毒这一项工作？[疑问][疑问][疑问],0
有错就要批评就要骂，有问题就要指出来，但不能老上升到国家，而且也不要给人乱安帽子，说几句好话就是小粉红，红色，韭菜，说几句坏话就是牧羊犬，境外势力，废青，大家其实都是同一个目的都是让自己的国家变好。只是某些人希望国家可以解决问题，有些希望问题可以解决国家。,0
湖南作为湖北的邻居，在封城前后，由鄂入湘人员不计其数，但是，湖南的各级党委政府真的为了疫情防控呕心沥血，工作人员日夜值班守路口，排查所有由鄂入湘人员，等等，能够将疫情控制在现在的局面真的很不容易了，希望大家不要轻易否定湖南的工作。再说一次，现在的情况下，没有人敢瞒报。,0
湖南上微博的人太少了 要不就是潜水族 别忘了啊 乡亲们 会哭的孩子才有糖吃 有热度 中央才会关注湖南地级市的疫情严重程度,0
我不知道我们还要在家呆多久，我可以听祖国的，在家里继续等，但是那些中小型企业能等吗？那些欠着银行钱的普通老百姓能等吗？那些拖家带口的人能等吗？,0
知道你们不爱看，就是要发出来，微博太乱！请广大群众注意辩识以下情况，言论极其具有煽动性，想上升到政治层面，初看有道理，细想胡说八道。请多思考事情的来龙去脉，时间节点，内在逻辑。外网针对性宣传开始启动。内外勾结的宣传手段近期大量爆发。纯粹的带节奏事件已经发生。趁机作乱，注意防范！！,0
第一上报疫情的是张继先，身患渐冻症而不离一线的张定宇是英雄，以老年之躯赶赴疫区的钟南山、李兰娟是英雄，危急时刻赶赴疫区的人民子弟兵是英雄，但他李文亮不是，他也许是个好人，但绝对当不起“英雄”二字。如今高捧李文亮，把一个人捧上他根本无法承受的“神坛”，这就是你们有些人做得“好事”。,0
李医生的牺牲，被带节奏上升国家，上升政体。生活里见了小偷就躲，看见抢劫就怕，看见摔倒不敢扶，还谈成熟、愤怒，你们不妨从今天开始，做一个不闯红灯，做一个敢于跟坏人说不的人。夸夸其谈，“义愤填膺”，网络巨人，生活矮子，李医生的牺牲应该诉求真相，要求公开，相关人员处理结果，而不是带节奏,0
谣言和真相是一对双胞胎， 谣言性子急， 走在前面， 大家都觉得他的假的， 于是乱棍打死了， 等真相慢慢出了门， 大家才惊奇的发现，原来谣言和真相是一模一样的！,0
强烈要求公开李文亮医生的全程治疗记录和医院录像！！！！！！！！[怒],0
“生的时候不能开口说话，死的时候不能决定走的时间”,0
能不能注重一下东北，本来我们黑龙江位置就很偏，这个增长速度有点吓人呀，,0
广东也太搞笑了，感染第二大省，马上要到复工高峰了，也没有延期复工的消息，也没有调控错峰复工的措施，人口流量大又杂，如避免复工期间不受感染？感染了谁能付的起责任？现在还有那么多的隐藏B没找到，复工路上遇到这些人有怎么办？复工后人员上班交通和吃饭如何解决？都是个问题！,0
请大家点赞让所有人看到这条！[蜡烛][蜡烛][蜡烛][蜡烛]请公布李文亮医生的真实死亡时间，以及生前救治情况。不要在他去世的时候，依然试图用谣言缓冲人们的愤怒。 ???[蜡烛][蜡烛][蜡烛][蜡烛][蜡烛][蜡烛],0
希望政府照顾好李文亮医生的父母、妻子和肚子里的孩子，让李医生在另一个世界安息。另外，李医生自己不想当英雄，只是一个想保护你我有职业素养的普通医生,0
任何发声都是在一个前提下 我们热爱我们的国家的前提下，任何妄图分裂和西方主义不会也绝不可能得逞。我们的目的是希望国家和政府能发现自己的错误与问题并加以改正和道歉 而不是成为西方的口舌 我们绝不能也不去相信任何西方势力和分裂分子。我们是中国人我们相信党和政府。,0
在我们这个社会，只能有一种声音，否则就会成为造谣者，成为某些人口中带节奏的境外势力[吐]，李文亮医生走好，天堂能容得下真相[蜡烛],0
船破了个洞我们应该想办法去补船，而不是被一些不明势力带着走，试图砸了船，受伤害最大的还是我们14亿人民??,1
多少人纯粹想看新闻但被一群无脑憨批复制粘贴气的想骂人，你骂武汉政府就算了现在带国家的节奏，你有没有脑子啊有没有脑子?天天敲键盘敲你m呢,0
李医生的事我们很愤慨，重庆口罩被大理扣押我们也义愤填膺。但中国不是只有大理重庆，中国也不只是有李医生一个人。疫情全国爆发，官媒每天发那么多条，通报各省实时情况，是让各地民众迅速获取有效信息的，不是让你们挨条刷屏的。民众想有个地方交流本省信息求你们了，实在想刷去娱乐新闻下刷屏可以吗,0
我们悼念李文亮医生，是希望下次不会再有一个李文亮医生。,0
请拿出实际行动，好好保护更多的人吧，照顾好英雄的家人。,0
李文亮医生是因病毒感染而死，这是客观事实。人们要知道的是李医生生病后有没有得到妥善救治？对李医生进行训诫的有关部门，人员有没有涉嫌封锁消息，有没有追责？李医生除了遭到训诫之外，还有没有遭到其他要求封锁消息的不公正的要求？为什么非得核酸阴性才能确诊，ct不行，普通人不懂，求解。,0
李文亮以死告诉天下，武汉政府的黑暗，让大家知道原本能提早得到控制的病情，就是让这帮罪恶的官员省长给扩散，呵呵，中央国务院严查，省长下台,0
这几天，我看见有人巴不得让中国zf早日垮台；我看见有人借机煽风点火搞分裂；我看见有人刷屏带节奏蹭热度；我看见有人在微博指挥纸上谈兵；我看见有人敲着键盘帮忙治理国家……但是我没看见有人呼吁民族团结，没看见发出一点正能量，没看见键盘侠做一点实事，没看见帮忙怼敌对势力，这就是现状，可悲,0
老人倾尽所有拿出的一万块养老钱，孩子攒的有零有整的零花钱，小朋友养的胖乎乎的小鸭子储蓄罐，对这场疫情有意义吗？我觉得有，这些钱不是杯水车薪的徒劳，倒像是精卫填海的倔强，可憾天地。 恨吗？恨！！恨好人凭什么清苦，钻营的人怎么忍心。,0
“当愚昧成为主流，清醒就是犯罪”,0
反思，不仅是致敬！！！李文亮是因“传谣”被武汉警方查处的8人之一，所以相对于普通患者来说，李医生的受关注度还是很高的，而且他本身就是医生。 他是1月10日出现咳嗽症状，11号出现发热症状，12号住院。而直到今天，2月1日，才被确诊。 中间多少时间治疗时间被浪费,0
我现在除了解放军谁都不相信了,0
不要因为一点不公就否定了国家为抗疫的努力 忽视了抗战在一线的党人的努力呀…这场疫情不论是天灾还是人祸 已经发展成这样了就大家团结一致抵抗它吧 希望我们能早日抗疫成功迎来春暖花开的日子吧[泪],1
民智不开化，政治不清朗，文化不包容，法治不健全，是等不到春暖花开的！,0
不搞五大诉求 拒绝颜色革命 拒绝任何分裂祖国的言论 我发声是为了让它变得更好 不是希望它被破坏  不要成为敌人的枪 不要成为刺向自己人的那一把剑 ???,1
愤怒容易使人失去判断力，我们要时刻保持理智，事已至此，多说无益，既不要愤世嫉俗，也不要沉沦其中，此时并非争辩之时，希望大家明辨，别让有意者得逞，更不要让奋斗者泪目。你若光明，中国便不黑暗。,1
一定出了什么问题，才让现实变得如此糟糕！,0
希望政府照顾好李文亮医生的父母、妻子和肚子里的孩子，让李医生在另一个世界安息。另外，李医生自己不想当英雄，只是一个想保护你我有职业素养的普通医生,0
生活最残酷的一部分就是 不会因为你是好人就善待你,0
生活最残酷的一部分就是 不会因为你是好人就善待你,0
请给李医生一个公道[蜡烛][蜡烛],0
刷一些有的没的人赶紧滚开！！！！把评论还给广东！！不要吃我们的人血馒头！！广东已经很严重了！！你要刷去别的地方刷快点滚蛋！！,0
现在的舆论很不寻常啊，好多节奏狗，假洋狗，海外僵尸，后面好像有什么力量在推，这些希望大家要注意 ??? 千万不要给他们带节奏了，天佑中华，众志成城，共渡难关！武汉加油！为中国加油！灾难我们一起面对，一起承受！防控疫情我们在一起,1
现在的新闻评论下面很多节奏狗，这些希望大家要注意 ??? 千万不要给他们带节奏了，天佑中华，众志成城，共渡难关！武汉加油！为中国加油！灾难我们一起面对，一起承受！防控疫情我们在一起,1
1、多数人是真的想让国家重视这些事并解决。2、有人只想蹭热度，不关心事件本身3、公知和有心人故意的。4、被公知带偏的大众跟着不故意的。与物资和医护人员无关，希望大家坚守我们的1发声和监督，提防234，新闻具有时效性，要关注后续，不要极端思考，有理有据讨论问题。武汉加油。,1
不需要谁站队，选择沉默的人可以继续。但不需要觉得自己多么高尚，也不用鄙夷你嘴里那些“戾气”重的人。没有这些人，李医生可能就默默的走了。没有这些人，某会可能还在慢悠悠的登记造册。没有这些人，没床位没检测的患者们可能还在家里无助绝望。 “健康的社会，不应该只有一种声音”[微笑],0
通过四处屏蔽评论的方式，沉痛悼念李文亮？,0
别慰问，至少给钱，然后道歉,0
村里刚有网，刷了两天微博，怎么要亡国了吗……现在必须得站队了吗？戾气好重。不站队就要被当成敌人来对待了吗？必须得跟微博起义军站一队吗？,0
我希望所有的评论都是发自内心的愤懑、失望，而不是为了流量、狗屁带路党公知洋人??带节奏玩政治、轮子练神功，这和吃人血馒头没有任何区别！！！情感，体育，交友，媒体[怒]   怎么看不到你们微博这么具有正能量呢[摊手],0
对那个每条下面都说你觉得祖国不好，就去建设他等等的。我想问一句我们就算是普通的清洁工，普通的工人，普通的快递员，也一样在建设这个国家啊，我们在自己的岗位上建设好这个国家的同时不可以发表自己的观点嘛？？当人是牛马？只能干活不能说话？？,0
怎么感觉还是很严重呢[感冒],0
几个月后在论功行赏，众志成城的时候，不要忘记这个吹哨人,1
还说什么节奏！故宫开车无人被问责是事实吧，李医生被冤枉是事实吧，红会黑暗是事实吧，大理明抢是事实吧，罔顾百姓安危强行营造两会氛围是事实吧，就事论事而已，怕他娘什么呢,0
现在的舆论很不寻常啊，好多节奏假洋狗，海外僵尸，后面好像有什么力量在推，这些希望大家要注意 ??? 千万不要给他们带节奏了，天佑中华，众志成城，共渡难关！武汉加油！为中国加油！灾难我们一起面对，一起承受！防控疫情我们在一起,1
请各方的官员们好好尊重人民群众，坦诚面对人民群众。一旦工作出了差错就应该及时纠正，虚心接受人民群众的哪怕十分严厉的批评。人民群众是惹不得的，谁惹了人民群众，最终都会付出代价———胡锡进[赞][赞][赞] ???,0
现在网上很多带路党！李医生的事情要查，其他事情也要做，不做一叶蔽目的无知群众！,0
控，是因为有人恶意把风向带偏了！现阶段最重要的事情是治病救人，维护社会稳定。14亿人口啊，要是乱了，什么后果？？中央这出手速度算是很快了，我们能做的就是在后方听话，不给国家添麻烦。李医生这事儿会有说法的，相信中央！,0
李医生并不是第一个对瘟疫发出预警的人，且发表的言论也并不严谨，其行为对瘟疫的预警能产生的作用也相当有限。但目前的情况就是一些势力将李医生塑造成一个为了人民对抗政府而死的“英雄形象”，再利用他的一些遭遇作为工具，来达到将人民与政府对立的目的。,0
重点是上报了的疫情究竟是在哪一级被卡住隐瞒的。,0
相信国家 我觉得没必要因为某些官员腐烂变质而上升祖国吧,1
大家一定要重视物资发放这个问题，每天捐的那么多口罩防护服，还是很多医院说物资不足，那捐的物资到底上哪里去了？？物资到底在谁的手中发放？？一个医院拿到的物资就几百几千个？？严重建议捐赠物资的车直接一车一车拉到医院门口去，由医院负责人直接拿走，不要再由他人经手，加紧落实物资发放问题！,0
大家都辛苦了，山东江苏对接黄冈孝感，这两个市的病情有点严重，要你们费心了，注意保护好自己，春暖花开我们一起去那个开满樱花的武汉恰热干面，说好了我请客 我们大家不见不散[太开心][太开心],1
刚看到新闻标题就想到了，山东肯定是最难的那个！汶川地震时候，山东对口援建北川！这次也是，黄冈！国家都知道山东人靠谱！,1
宜昌人民想知道哪个大哥来救我们[泪][泪][泪][泪],0
512时，一省包一县。四川人扎起回馈社会,1
我就想问问，疫情扩散成这样子，疾控中心、武汉病毒所、卫健委、武汉政府他们谁站出来负责?,0
山东首次捐赠350吨“寿光蔬菜”支援武汉后，再捐2000余吨蔬菜水果支援。壮哉我大山东！！！硬核,1
生在中国真的很骄傲[泪]此生不悔入华夏！顺便说下，我大山东对口黄冈，以后黄冈卷子拜托简单点[允悲][允悲],1
山东领走了黄冈这个小可爱[心],1
知不知道什么叫集中力量办大事？知不知道社会主义制度的优越性？这就是！喷子们端好自己的键盘，睁大你的卡姿兰大眼睛，只看不乱喷行吗？乖[握手]。,0
孝感求支援，一个四线城市，截止昨天24点，2100多人感染，全市仅一家三甲医院，求各方同胞援助??????,0
我能说句大实话吗……好像其他省市日子很好一样，老百姓都没有口罩带，也没有酒精买，马上要复工了，让我们冒着交叉感染的风险出门吗？？,0
为什么会开启精选评论，就是因为中国网民年龄偏小，缺乏判断力，盲目跟风，我觉得这也是国家在保护我们的三观不被带偏,0
评论什么鬼？相信国家不好吗？你以为这个不好，那个不好，这个那个的，你行你去啊，他们的努力和辛苦永远不是我们能体会的，就知道在这说说说,0
古有夫妻双双把家还 今有夫妻双双把牢做 ,0
不出门是我对国家做的最好的贡献！ ,1
们小区健身广场因为总有大爷大娘聚堆，居委会好几次来劝阻。最后没招了直接把广场给封起来。可是宁可坐马路牙子上，大爷大娘还是照样扎堆,0
天天看着他们，真的特别辛苦，疫情过去，请记住他们，善待他们所有一线的战疫勇士们，辛苦了!愿每一位勇士都可以平安归来，平安,1
 远程办公面对面， 公司领导很惦念。 布置工作正来电， 视频突然卡一片。 全村网络换个遍， 以牙还牙挺老练。 员工坏话连成线， 同事以后难再见。,0
新疆克拉玛依一个病例没有，但是连自己家门都出不了，是的你没有看错，是自！己！家！的！门！意思就是去楼道都没可能，家家门上都贴着封条，社区每三天上门送一次菜，收一次垃圾。会抱怨吗？会抱怨。但是安全吗？真的很安全！ ,0
应该审慎考虑这种方式，避免因为关键信息的遗漏，导致误判。 ,0
 这么多天了，数字都报不出来吗？当地官员可能随便创造一个数据都烂的弄了 ,0
合理宣传，慎重使用，新型法制建设在路上,1
请基层一线的人员一定要保重身体，上级下达任务的时候也请考虑到基层人员的身体状态，至少要保证睡眠。 ,1
说说你几天没出门了？,0
我以为只有我这样子,0
一起加油 出门记得带好口罩 回家记得勤洗手 ,1
加油！一线工作人员加油 我们在家不出门坚持住 无聊的时候一起练练字找点事情干乐高拼一拼 ,1
哈哈哈哈哈看见那么多让你练字的我就放心了 ,1
关键时刻还得靠国有企业！ ,1
加油呀！我也买了熔喷布和烘干机准备自给自足了,1
中国力量是最棒的，中国加油????加油?? ,1
有伟大的国家，何惧之有？！ ,1
有口罩就踏实多了 ,1
希望所有人都有口罩带,1
国企担当，义不容辞。 ,1
们用柔弱的身躯支撑起沉重的责任，无论何时何地何种情况，男女并驾，如日方升！ ,1
 一线战士们注意休息！不能硬抗！ ,1
看那个防疫人员好像年纪还挺大的，怎么就下得去手?现在好了，进牢房，再也不用偷摸走小路了 ,0
就是要用来花的，要专款专用，用在急需之上，来往账目要明细，别辜负捐款人的爱心就好，祝福武汉！ ,1
 从侧面也反映出来 被隔离的人待遇可真的是好,1
这么喜欢武汉就送去当志愿者吧,1
 又能蹭吃蹭住一段时间了,1
他们不挣钱谁挣！疫情过后，赚钱！赚大钱！ ,1
累的时候喝一杯咖啡是多么幸福的事！ ,1
暖暖的，祝你们店以后生意鑫隆，财源滚滚 ,1
命都难保，还喝咖啡，唉，宣传过头了，唉 ,0
不能在意阳光未照到的阴暗，要看到阳光普照的地方,1
其实早就应该以临床诊断来收治病人，这样就可以尽量减少疑似病人造成的传染。,1
猛一看吓人，其实是诊断标准变了，按照原标准其实还降了。,0
别慌，是因为诊断标准发生了变化。 ,1
"农村防护完全不严格,而且病例有隐瞒，老人在家信息闭塞，希望村官搞大喇叭通报 ",0
乡村“战疫”重中之重！????湖北加油！ ,1
数据真实可靠，更有利于统筹和物资筹备！,1
武汉必胜，中国必胜！ ,1
切实做好复工安排，不要前功尽弃！,1
形式主义太多了，我是教师，学校还不是在搞形式主义 ,1
抗击疫情，不要忘了保证民生！！,1
关键时刻还得靠国有企业！,1
希望所有人都有口罩带,1
看到医护人员们忙碌的样子 泪目了 武汉加油??,1
只要我们团结一致，一起努力，一定能够消灭疫情,1
请关注一下黑龙江吧鸡冠子都红了。医疗条件比不了关外的城市，近千名医护人员都去支援疫区了。国家有难，我们应该支援，但也请国家关注我们一下吧,0
 浙江最强天团都要平安归来 ,1
 中药材的管理必须跟上！ ,1
相信白衣天使，相信国家！ ,1
 一定不能掉以轻心，相信疫情一定能控制住。 ,1
真的超级的好，毕竟是特殊时期 ,1
国加油，我们一起努力，肯定会好起来的！ ,1
你是不是吃饱了没事干 ,0
 准备恰多少烂钱才算完？央视不觉得日本人唱义勇军进行曲违和吗？非要整的人反感才够？ ,0
6块钱的工业防护服，企业自购，防护级别很低，医院不会用这个防护服，不影响医疗物资的使用。穿了一天大家谁都不想把防护服放到车上带回家，所以就扔垃圾桶里了，可能扔在垃圾桶的行为确实不够科学，但是扔用过的防护服和拍照不是罪过，志愿者合影留念没问题，扔掉也没问题，不扔掉给新京报做口罩吗？ ,0
胖好，富态。唔出门，省口罩！ ,1
 可是我已经上班了…… ,0
 这个发型也太酷了8！！！ ,1
個人都在等待戰勝這疫情的一天，迎向美好的未來，武漢加油，願大家都能平安度過這場艱難的戰疫，2020一定會更好,1
中国一直在努力！！！不放弃不抛弃！！！ ,1
 中国可以展现大国之风！病毒会被消灭！ ,1
 相信中国可以尽快刹车！ ,1
中国必须牛???? ,1
中国速度震惊着全世界，用爱为中国速度加油，武汉加油,1
中国是这个世界上最好，最强大的国家 ,1
他们根本不会理解我们做努力是多大的，是把病毒阻击在中国了啊，这是给世界人民造福积德的事情啊，他们还在搞歧视，真的挺，，，，回想一下美国吧，这个世界还要我们中国怎么做呢？ ,0
相信 我们所处的国家是最好的国家???? ,1
只要顺利控制住疫情，相信中国经济的增速还是很可观的,1
我们大连一口气去了500名医护人员，倾其所有了，雷神山医院都快被我们包了，这么英雄的事情居然连个热搜都上不了么？,1
中国是一个有责任有担当的国家 ,1
身为中国人很自豪???? ,1
我们会战胜的！加油中国???? ,1
流行病学家都知道，中国付出巨大代价不光是为本国，也是为全世界做贡献。 ,1
我身在其中，最了解国家所做的努力，中国一定行！ ,1
我们国家，好样的！作为文明大国，我们始终修身立本！加油，我的国！ ,1
外表 表示的好  我们都会记国家的话。 ,1
