comment,sentiment
一直在上升但是还是买不到,0
不知道口罩到哪里去了,0
我们医院采买的口罩途经四川也被截走了，太过分了吧,0
还持续上升！N95留给前线没意见，一次性的口罩给我们老百姓留点啊，我们老百姓都买不到口罩，我们也要工作的，出门没有口罩，我们要是传染上，一传十十传百的，到时还得连累医护工作者啊！,0
年前就拍了天猫的一家口罩，后来告知国家征用不允许销售全部下架，再后来告知需要等30天发货，再后来告知工厂发货困难让退款，再然后呢，发现了几家普通店铺上架了同款口罩，二十多的口罩卖到四五十还有一百多，有家店铺销量都破万了，我就好奇工厂都发不出来这些人是从谁手里囤到的，细思极恐,0
顺丰今天通知不能寄口罩了,0
我买不到,0
请问你们口罩产量上升是普通老百姓都能拿到手了，还是政府又可以有大批口罩可以征用了？,0
那为何大理zf还抢重庆和湖北黄石的口罩！！！！！！！！,0
上升也买不到，前几天买的到了，是假的，气死我了,0
什么时候可以买到口罩？天天增产是好事！,0
海南海口从23号到现在一个罩的影子都没见到,0
我们普通老百姓什么时候能买到口罩?? 疫情过去以后么？,0
产量上升却买不到口罩,0
反正一个也买不到，上班了咋办,0
关注下重庆吧，我们的救命口罩被大理强行征用了，它大理是要搞独立了吗，凭什么征用？,0
政府收储，定心丸,0
产出来还是发给武汉 武汉普通人也没有口罩 我们这种淘宝天猫拼多多买的也都叫我们退货 结果上升了给谁了呢,0
还是希望赶紧治好病毒吧，口罩需求太大了,0
寻思着，我们上班族还是买不到口罩，做口罩的材料也买不到,0
没有口罩怎么上学怎么上班？,0
请给我口罩,0
要不就推迟上班时间，要不就让我们都有渠道购买口罩呀,0
其他省份又买不到口罩，不戴口罩不让出门，上班族怎么办？,0
上升有什么用 反正会被抢,0
上个毛，普通防尘口罩都买不到,0
我刚下载了京东聚美唯品会亚马逊豌豆公主考拉海购，我咋还是一个都没买到呢,0
持续上升？前线需要口罩，老百姓就不需要了吗！！！我们老百姓连一次性口罩都买不到，没有口罩，过几天要工作了！艹！！！说难听的：到时候指不定要传染多少人喽！,0
现在药店买不到口罩，网上订的口罩不发货说是被统一征用，然后不戴口罩出门自己不放心而且还会被别人说，有的地铁或者其他地方没有口罩根本不让去，我就是想问问要是一直买不到口罩一直征用的话那像我这种没口罩的到了上学上班的时间是请假还是退学或者辞职？请问有人管像我这种的平头百姓吗？,0
口罩呢？我连它影子也没看到,0
全国14亿人口，这点够么,0
春节前我买了一百个医用口罩，出门用了五十，给村里关卡十个，邻居十个，还有不多一点。,0
主要是要让这些口罩到寻常百姓手中啊,0
年前在镇上的药店买了口罩，结果今天才发现是假的,0
给个链接?我直发信阳好么?,0
然而还是买不到,0
救救信阳吧！物资急缺,0
信阳信阳,0
我们买不到上升也没用啊,0
害，淘宝上下单了十天也还没发货呢,0
可是不光湖北需要 其他地方也需要啊 说这话虽然自私点 但不能全部给湖北不给其他地方的吧……我们也很无助啊,0
口罩产量上升?能不能让我们大河南自己生产的口罩自己留一点?我们普通百姓可以待在家里不出来不用口罩，但是我们的医生非常需要啊！帮帮信阳和南阳吧！！！！,0
去跑了所有药店都说没货,0
买不到！预约登记不到！,0
一线部门也是用薄薄的,0
口罩生产出来也不要急着投放市场，大家有口罩了就想着出门聚堆儿了！,0
但是为啥还是买不到？,0
我不敢去上班了怎么办呢？,0
所以我买的口罩可以发货了吗？,0
请问在哪里买，根本买不到,0
你倒是告诉我哪里能买啊,0
买不到喔,0
虽然产量持续上升，但是我们也一直没买到口罩,0
压根买不到，预约也预约不到，系统崩溃,0
为什么他们都没戴口罩？？？,0
产量即使再多也都是先给一线城市用，一线也不够用就没了,0
上升也买不到，上街去问就是没有，希望能关注下,0
所以我还是买不到口罩啊？,0
供不应求上班了更不得了,0
可我们老百姓依然买不到，超市没有，药店没有，我们上班怎么办？坐标北京东城,0
买不到啊,0
抱歉，我没有，与我无关,0
十四亿人，只有1480万产能,0
十八线小县城啥时候才能有口罩，马上上班开学每天挤公交坐车大家都没有口罩很危险啊，特别是家里还有出租车司机，出租车司机每天都有上班但是根本就没有口罩戴这样会不会造成交叉感染或者传染更多人啊,0
不能协调其他服装行业加大生产吗？过几天人出行怎么办？没有口罩，路上见一个带N95口罩的我都生气，我都以为是啥领导家属，我都想把他口罩薅下来，也许，那一天真的会有这样的事情发生吧,0
哪能买到？马上上班，能出去么？,0
领导都没有口罩呀，也要保护好自己呀,0
还好我提前买了点,0
害，难受,0
西安小区不让租户进，10号复工大家都住大马路吗？大家都愿意配合登记测体温,0
一定会越来越好的，加油吖。,0
好消息,0
重庆市和湖北黄冈的口罩都被大理不要脸的强行征用了！还能在哪里拿到物资？,0
合格口罩...基本都被政府单位统一调配了,0
看看别的城市吧，大到一线小到农村都买不到口罩,0
所以在哪买啊 之前tb1688买的也一直都不发货呢,0
正规厂家生产的口罩全被政府征收，现在要疫情过后富余的也是征收储存，意思是不是疫情结束前我们一直都无法在网上买到口罩？本来之前没有恐慌，并及时在网上下了单要等10-30天就可以发货，结果没两天就全被征收了无法给我们发货，药房也根本买不到，不要好口罩普通医用都买不到呵呵,0
普通百姓还是买不到，面临上班？请问该怎么办！！,0
10日上班了，没有口罩怎么出门啊,0
不如教教民众如何自制,0
一天1480万个，中国 14亿人,0
现在才知道要储备？,0
无良的商家(卖口罩)为什么就有那么多货？！,0
说买不到的，你想想，每天1400w.分给14亿，一百个人才一个……,0
但是我就是买不到呀,0
请问哪里能买到口罩,0
哪里能买到,0
哪儿哪儿都买不到,0
我现在也买不到，连门都出不了,0
没有一个属于我,0
请问蓝色普通护理级口罩(非医用外科口罩哦)，各城市什么价格？上海每家人家去居委会登记和购买跑两次才能买到5个(过程消耗2个口罩外科，实际增加3个普通口罩)昨天是0.46一个，今天是1.9元一个。   其他城市啥价格？,0
老百姓买不到口罩，又没有发，药店全卖光了！而且持续好久买不到了……赞同的顶上去！,0
为什么朋友圈成千上万的口罩包括医用n95在高价售卖  ！药店却全部售空说进不到货 ，这是什么原因。,0
现在是除了武汉其他地方人的命不管了是吗,0
让大家出门要戴口罩，结果口罩全部被征用一个买不到，那到底是戴还是不戴啊。,0
买不到口罩，说什么都是空话,0
你使劲产，某些人使劲抢，怎么也轮不到老百姓头上啊,0
总产量一千四百多万，武汉人口就一千四百多万，就算走了500来万，还有900多万，买不到口罩太正常了,0
那我们普通人为什么买不到,0
上升到什么时候普通人才能买到呢,0
好贵呀！！！,0
没有感觉到上升，更本哪里都买不到，之前在淘宝上买的口罩、消毒水一直不肯发货，再加上现在大批人回广东了，我们广东感染的人越来越多，让我们广东怎么办？？？,0
天天他妈的上升！我就是买不到！还有三天上班,0
产量上升，去武汉了，然后闲鱼上，淘宝上有武汉卖口罩的,0
马上要上班了，可是真的买不到口罩啊,0
政府我可求求您了买的口罩全都说优先支援武汉，可我们家人上班出门带啥啊考虑考虑我们吧,0
我在淘宝买了，可是我们这边快递不上班怎么办,0
普通老百姓都买不到口罩了好吗？！口罩都优先支援武汉感染者了，其他地区的健康人都买不到口罩怎么保障健康？！政府是不是也该采取措施让普通老百姓都有口罩可用？,0
口罩紧缺，大家买不到请理解，生产的口罩优先供给湖北，优先供给全国各地的医护人员，因为控制了湖北传播就能保证全国各地的安全。大家理解??，国难当头，大家要团结。,0
可是也还是买不到任何一种口罩,0
虽说买得到口罩是万幸  但还是跪求正常价买得到真口罩,0
早就应该全球各国采购了……或者签进口订单，免除进口医疗口罩用品的费用了，现在才来说积极调配？说戴口罩1月20日开始，今天都几号啦？日产2000万个口罩都不够前线用……市面上只剩下三无产品，正牌厂家都被征用支援武汉，武汉全市也才1000万人……你告诉我口罩都去哪了？有没明细？都往哪发了？,0
普通人也得活啊。。。。能不能给点口罩给条活路,0
我们乡下这根本也买不到口罩一些老人不会上网实体店也买不到 出门都是裸奔的太危险了!!!上网买的口罩都被征用了元宵后要上班怎么办!希望多投点到网上!乡下政府能给一些老人发放口罩哪怕用钱买都行啊！!真的太难了!,0
啥样的也没不到,0
请央视爸爸管管大理吧！！！到处拦截其他省市的口罩，我们湖北黄石是重灾区啊……大理市政府你的良心不会痛吗,0
我们药店kn95，47元一个，每人限购两个，去买还要搭一个进去，就是说我去了花将近一百块买一个口罩回来有啥用呢,0
哪里有口罩卖？社民根本就没有买到口罩，我建议政府应该发放口罩，我们作为市民有钱都买不到口罩,0
马上要上班了，还是没口罩。问网店都说口罩支援武汉了，那么什么时候才能给其他城市供给口罩呢？,0
求求大家看看河南信阳吧医护人员是真的已经没有口罩和防护服了,0
我还能说什么呢 害,0
看看河南信阳吧，口罩物资紧缺了,0
我在市面上买不到普通的医用口罩啊,0
马上就上班了，哪能买到口罩？,0
我们都买不到 真的真的真的,0
我在 淘宝买的没一个发货，找朋友在韩国买了高价口罩，他说韩国药店最便宜都24  25，狠心让他帮我几天抢了300个，屯着放心，太难了,0
我可以无偿去口罩工厂上班的,0
反正口罩公司通知写的是供给武汉和相关政府机关，所以政府机关工作的都有口罩??就酱紫！让政府机关去上班创造GDP吧，大伙可以请假在家为国家做贡献！,0
口罩价格也在不断涨,0
请问一个月后还这么紧需口罩吗？打算叫朋友从德国寄过来,0
怎么不上升？淘宝我拍了几百个普通口罩，商家直接说政府征用给重灾区，我特么就是湖北，生在湖北长在湖北住在湖北，我不是重灾区？,0
我长垣，卫材之乡，生产全国一半的口罩。生产线农历12月24复工，24小时不停生产，前几天还招工，但是买不到口罩??,0
那为什么我还是买不到,0
我真服了，我们这边不需要控制疫情？口罩全部征用，我们出门不需要戴口罩？上班的人不用戴口罩？我的一个口罩带了五回了。,0
老百姓不买n95支持给医护人员，但是普通口罩必须给老百姓，不能都给武汉，别人也得活着，又不明确让歇班，没心情看支援武汉普通口罩了，自己城市就是最需要普通口罩的,0
这就是提醒我们，能不出去就不出去吧,0
我家就我爸自己出去买菜丢垃圾，但是口罩快没有了，药店脱销，网上买不到，很快就要不带口罩出门了。我很担忧。也不知道应该怎么办，你们有担忧吗？帮我顶一下,0
每天持续上升，为啥我还是买不到口罩??，真的想哭了,0
口罩有的人成千上万的买，有的人一只也买不到。淘宝价格一下子升了平常几倍，还不能保证真假。都说不发国难财，可是还有很多商家这时候卖高价口罩，高价消毒液等等,0
如果复工以后，口罩买不到，怎么办？,0
防和治一样重要，前线治需要口罩，平常老百姓防也需要啊,0
好的，请问什么时候可以买到,0
请关注一下河南信阳。,0
信阳医疗资源短缺,0
升不升的，我都买不到口罩??,0
辛苦了,0
其实很不希望你每天睡那么少的时间，工作很重要，但身体是本钱，前几天已经痛失一位90后的小伙子，我们都希望医院工作者在奋力抗击疾病的时候也能够照顾好自己。,0
注意身体啊 李院士 辛苦了,0
李兰娟国之大士??????,0
又一个戏精？,0
辛苦了李院士 注意身体,0
:全部都是,0
辛苦了奶奶，注意休息,0
致敬一线战“疫”的工作人员！,0
向医生护士的杰出代表致敬！！,0
李奶奶辛苦了！,0
李院士辛苦了,0
致敬，感恩李兰娟院士，,0
:我睡到现在是对国家所做的最大贡献了，不出门,0
李兰娟院士 疫情交给您勒 喷子交给我们,0
是她说了猫狗会传染吗？搞得现在很多人都丢狗猫，,0
:有这闲功夫敲键盘不如多看看书,0
:没爆料之前，就是路人感觉，现在……你说的话我点个赞,0
:好的好的我知道了 好几个人纠正我啦 ,0
转： 上联:火神山，雷神山，钟南山，三山齐聚克难关 。下联:国内捐，海外捐，李兰娟，众捐纷来达通途。横批:武汉必胜,0
:我们有在努力,0
李奶奶辛苦了！！感谢有你！！,0
:？没人请你那不就是证明你不行,0
辛苦了！,0
李院士，注意身体,0
辛苦您了李奶奶  祝您身体健康 保重啊！,0
辛苦了,0
:假的，已辟谣，这个药是前苏联研发的，儿子开的是信息科技公司,0
太伟大了,0
:那就不要立牌坊哈，睡三个小时还代言自家产品？呵呵,0
:绍兴腔 正宗绍兴人,0
:我们浙江人都知道 怎么了？她原来是浙江省正厅级高官，桌子掀开大家看各省的省厅级高管是怎样的，瑕不掩玉,0
您儿子的药什么时候投入市场,0
注意身体啊李奶奶,0
李院士钟院士辛苦了,0
喜欢她的声音，更喜欢她这个人(李兰娟院长),0
3个小时二十岁的人都扛不住的，要让她多休息一下，太累了,0
辛苦了。,0
另一个类似于“钟南山”的人物，按理他们的年纪早该退休养老，却还奋斗在一线，还在带学生，他们值得我们敬畏！,0
如果不想让这些勇敢的英雄这么辛苦，答应我，这次疫情结束之后，能不能长长记性，别老对野生动物的味道产生好奇,0
当我们每天注意保持充足的睡眠一日三餐一顿不能少因为需要保持抵抗力，并且还在呻吟呆在家多么无聊憋闷的时候，有这样一群人，他们不舍昼夜奋斗在一线，不能回家，不顾自己尽管已经年过古稀，他们的抵抗力从何而来呢，即使这样他们还在跟全国人民说着，不要出门，好好吃饭休息，注意保持抵抗力,0
致敬专业、敬业的李院士,0
辛苦了，李医生,0
回来发现这丫是个骗子，这得打了多少人的脸？,0
:这就是人与人的不同，同样80几岁的老人，身体机能都在下降抵抗也在下降还是选择去前线为人民服务。而有的人却做着伤害他人伤害社会的事。,0
:刚科普完她一家人及她家的医院公司哈！,0
 核酸检测阴性代表没有传染性了,0
:李院士您好！本人能治好冠状病毒，您相信吗？,0
本人能治好冠状病毒。但是没人相信我。本人年去年非洲瘟猪那么严重，本人都能够治好。,0
辛苦了,0
身体最重要啊,0
辛苦了,0
有人奋不顾身在前线！有人明着抢物资！湖北的都抢，现世官土匪！,0
有些人就是看不得实验两个字。但凡是药，就一定要通过临床实验的，不然怎么放心的应用于市场? 那些说美国人拿中国人做实验的也请闭嘴，好歹这个药有治愈的例子，好歹有治疗的希望，当前最重要的不是赶紧治好病人重启中国的经济?邓公有句话说的好:黑猫白猫，能抓耗子就是好猫。,0
就这还有人诋毁她。,0
辛苦了,0
其实很不希望你每天睡那么少的时间，工作很重要，但身体是本钱，前几天已经痛失一位90后的小伙子，我们都希望医院工作者在奋力抗击疾病的时候也能够照顾好自己。,0
:一个个都不听话满哪乱窜，能控制成湖北省为疫区其他省还行，不算控制么？让你不出门不算可防么？,0
:复工单位如果不能提供口罩可以投诉,0
:大学一个月内都不用上学你着啥急,0
:嗯嗯，您说的都对,0
:送你上去,0
:既然不能听到不同的声音 那就闭上耳朵吧 活在自己的世界里 多好,0
大家不要喷我，感觉这疫情貌似能解决好多社会问题，比如： 老龄化。只是换个角度想问题，千万别喷我！！！,0
:那是因为你没有做工厂的财务，你有机会可以问问超市的员工工资，还有餐饮的服务员，那些环卫工人,0
:好可怜,0
:广水人顶，支持家乡,0
求求大家看看孝感看看汉川!汉川作为孝感下面的县级市紧临武汉，人口一百万左右目前确诊人数450人，昨天一天就新增120.目前死亡人数12个，死亡人数占整个孝感市一半以上，我们县市还没有一个三甲医院,0
:你自己对比下03年非典，这次比非典死亡率还高，自己算算百分比,0
:你脑子才不好吧，老人自然死亡和这种突然病死能一样吗？你家里没老人啊,0
:全中国都知道不要出门啊，还要你们提醒吗？,0
:打扰了,0
:你觉得你自己算个人吗？,0
:一个市比一个省还多 ??,0
:台州封了吗,0
:可以烘，56度以上就行。注意别烘黄了。,0
看看湖北随州吧各位,0
:你看你的素质。,0
:我有一个朋友balabalabala,0
:有烤箱吗，之前网上说五十多度，烤箱烤半个小时,0
:我浙江台州,0
:。。。。莫名其妙。。。。,0
:一个省，这个数扛的住的！,0
:我只看到把有限的资源集中快速治疗年轻人，老人这次治疗好，又能挨几个冬天,0
:我一小瓶酒精快完了，酒精药店也断货，网店假货多，大家有没有性价比高的好办法应付出行呢,0
:买菜下生鲜吗，扔垃圾拿买的东西也要下楼吧，也是要口罩,0
:如果没有欠款 是真的想辞职回农村算了 天天呆在市里面的家 睡得头都大,0
:10号上班，我也没口罩,0
:那还看得见吗,0
:虽然感觉有用，但是我看到人家在用真的好笑，我自己都想试试，如果满大街的人都戴这个，会不会看起来怪怪的哈,0
武汉病毒所是研究病毒，不是研究药?? ，研究的方向都偏了，现在要研究病毒源头在哪里，控制源头，,0
:你快滚吧,0
:所以如果你外公生病了，你是不会送去医院治疗，让他在家等死是吗，毕竟你说的这么大战年纪了，吃一餐加一块砖,0
:想移民了说真的,0
:我爸妈也让我辞职,0
:换位 你也会说,0
:我妈让亲戚从市里带回来的，他在药店买的,0
:没办法 我只能自己抱着运气 总觉得下一家应该会有 我也不知道这么离谱一家都买不到 过几天都要上班了 家里没有口罩很麻烦 淘宝也买不到 这两天家里楼下药店说过两天有货再去碰碰运气吧??????,0
:佩服，你还敢到处跑,0
:至少我跑遍罗湖和福甜的药店 龙岗跑了部分店也根本买不到 其他区离我太远了我也不熟悉就没去了 至少我去过的店全部贴上了口罩酒精没货 连问都不需要问,0
:佛山顺德容桂这边,0
:现在深圳也没有口罩了吗,0
:浙江哪里,0
:哪里啊,0
:玩笑玩笑,0
:那么主张别人是境外势力是什么独的，又是哪里来的证据？家中数代先辈有份建设的国家，我说几句怎么了？我好好纳税，还不能让我提出几句建议吗？,0
:emmmm一段已经满足不了了需要发两段了吗?既然各执一词谁也说服不了谁，那就各自安好，好吧?,0
:我没有别的意思，就是觉得事实就是事实。事实严峻并不代表制造恐慌。相反，现在新闻天天播报，大家都尽可能在家不外出。不瞒你，我21号还没有戴口罩的意识。如果当地zf早点重视，讲清楚严重性。武汉情况可能会不一样。你看百步亭万人宴唉。,0
:确诊数中死亡数，那没确诊中也有死亡的吧？你不会觉得在家隔离比医院收治效果好吧？要不钟南山院士昨天强调最好集中收治干嘛？方舱医院这样的大通铺已经是现阶段最好的解决办法。钟南山院士也说这个病情可能轻症在没有专业医护条件下会短时间内变重症。而且也不利于隔离。会传染给家人。事实就是很严峻,0
:我朋友在那上班 没什么好看的,0
:姐姐新闻里专家说确诊数不等于实际患病数不是我杜撰的吧？那实际患病人数中没有确诊的人就不死亡了？只有确诊病例有死亡？武汉确诊和疑似数字每天新增的曲线不够说明问题？专家也说基数很大。今天新闻都是强调应收尽收。那就是之前确实很多没有床位收治的，难道这些人里没有死亡的？,0
:你地址写的英国，英国移动？,0
:讲事实就好好讲偏要拿殡葬行业暗示，暗示就算了逻辑还不对。不免让人觉得她居心叵测故意把人往这方面引,0
:她这拿殡葬行业来暗示说殡葬行业忙不过来怎么可能才因为肺炎死这点人的意思太明显了吧，但殡葬行业又不是只收因肺炎而死的，她这段话怎么看怎么有问题,0
:姐姐看今晚新闻1+1了吧。白岩松对话王辰院士。王辰院士都强调确诊人数和实际人数并不是一个概念。防控压力依然很大。我说有人过度引申是因为，人数不一致不一定是瞒报，也可能是技术原因达不到。核酸检测需要时间，前期准备不足，后期尽管拼尽全力但是面对暴增的人数确诊不过来。讲事实有什么问题。,0
:不好意思我算多了gdp改不了万亿的毛病了,0
武汉现在压力真的很大,0
:要不你网上限购也成阿。。。 我没买医用的 炒得太贵了 而且我的城市不是重灾区 医用留给重灾区我只是买普通的3层 我下单了不止500块 半个月了 我只到手了10个口罩。。。,0
:可防可控确实没啥毛病，是可以的，只是某些太垃圾，没防住,0
:我堂姐确诊了,0
:我觉的鲁花花生油十斤桶一个就解决了，桶底剪一个口完了往头上一套就齐活连眼睛都保护上了,0
 的表态:记得多用几层纱布，保持呼吸畅通,0
:记得多用几层纱布，保持呼吸畅通,0
:祈祷疫情早点结束吧,0
:祈祷疫情早点结束,0
:两层棉布中间夹层保鲜膜，两边缝起来，穿上绳子，网上有自制口罩视频去看下吧,0
:网上有自制口罩视频了解下,0
:加油??[加油][加油],0
:什么叫表面数据的平静，流落街头的老人用键盘统计用键盘隔离吗?病人已经很苦了，还要在精神上承受多少恐惧?现在就那么点鼓舞人心的消息，下面尽是恶意脑补。流浪老人谁知道?微博九成关注疫情的人都知道！现在重点是隔离区建到底能收多少人，什么症状能收进去！免费医疗怎么落实！天天怨念以对有什么用?,0
:请你看看，几乎所有新闻下面都是臆测和不信任，出发点是好，结果未必好,0
是否应该考虑区分原因来禁止老人外出呢？病毒出来到现在一个多月了，每天都在报道死亡率最高的都是老人，可是到今时今日，在外面的人多数还是老人，超市里大多数也是老人，是否应该区分原因控制一下这帮老年人，家里有年轻人的是否应该自己出门买菜替代父母呢,0
:你有什么资格看不起我？来，你跟我说说，你比我多长一个脑袋还是怎么着？我一共说了一句话成了瞎比比了，你打开微博是找乐子来了还是当老师来的？去你??的极限数据，我读的书一点也不比你少，装你??呢跟我这,0
:嗯?您搞得好像只有你爱国，我有说中国不好吗，我也捐款了并不崇洋媚外。您说都怪地方政府，难道没有监管不力的原因?如果没有人开口，大家都维持表面的平和，那不敢回家怕传染给家人只能流浪街头的老人有谁看到呢?大家的出发点还是好的，只是希望多关注关注没能得到治疗的人，而并不是只看数据的平静。,0
:你真的又蠢又坏，到处丢人现眼不自知，我捐了4000，你捐了多少，在这里质问我？果真同一方水土也有不同的成长环境，你的成长环境一定很差才能教出你这种既没素质又没道德心的人。,0
就怕有些人无知的认为我年轻，感染也不怕，只有老年人才危险,0
:谁主张谁举证，别老是自己觉得，要是有人觉得你是个憨批呢，你就一定是憨批？,0
:都保重,0
:我没有确定啊，所以我说那些说官方没报的死了好多的那些人，要拿出证据来证明这些人是因为肺炎死的才行，而且提醒大家除了肺炎还有别的死亡原因，有什么毛病？敢问你上过学吗？看得懂中文吗？杠精你厉害啊！,0
:慎言，慎言！别说真话好吗？别打破别人的美梦。,0
:我也是看到我所在小区的邻居戴个柚子皮口罩才想到的，前几天在网上也看到其他网友也发了随手拍的路人戴着柚子皮口罩照片，才想起来，不知道有没有用，正好看看大家的看法，谢谢你啊给我科普了一下,0
:好怕呀！,0
:没有任何怪楼主的意思 但你也说了 温州确实被拿出来当例子了 说到底温州也没有受过任何补助 你觉得我们会开心这个时候被拿出来对比吗？况且我也一直在说 每个地方都难 希望能引起关注 不懂你哪来的敌意,0
:不知道会不会很闷,0
:私营企业，说买不到,0
:这个方法好！我自己在家做几个棉布口罩，中间夹保鲜膜,0
:你问的是层主没说错什么吧，我告诉你我们为什么喷她，没毛病吧，你觉得对就对呗，我们喷她也是我们的事,0
:谁跟你讲所有死亡病例都算成肺炎了，难道不是你自己意淫的吗？你的意淫难道不是信口开河？,0
:还肯定呢，你能肯定全部？,0
:那确实够严重，但我这里强调的是每个区域之间的对比只能用比例，评论里很多人直接用数字比是错误的。整体来说新余比例比温州高，整体里面还有局部，局部里还有更小的范围，需要同级比较，并不是没有意义。,0
:那你不会你在这说啥呢？,0
:这些事情完全可以秋后算账,0
:或许，可以买个拖地雨伞，直接把自己隔绝在伞里,0
:谢谢??,0
:怪你爸妈自己，也给你忠告，以后别跟你爸妈一样,0
:不要意淫了，人家说的很客观！这次除湖北其他地区死亡率还是很低的！大家平安健康就好,0
:用蒸锅蒸30分钟，晾干继续用,0
:我也生气,0
:希望政府给力??,0
我们现在是出门领证，回家交证，外人不给进小区了。,0
:唉现在真的太难了，希望大家都能平平安安的,0
:但是温州乐清才140万人口 感染了100多例呀 不要比这个吧 也不要拿温州比 温州也是自救的,0
:你的理论真清奇！也没人性！意思是没有武汉严重的都要死？！你滚吧,0
:真是看不起你这种谁都不信就知道自己瞎比比的,0
:我的意思是，平均年龄是有意义的，不要否定，确实是老年人死亡率高不是吗,0
:你别出来丢脸了，那你又有什么贡献？敲键盘？不是脑残就是蠢。,0
:你骂人就有出息了？没素质没智商就长个嘴会喷人啦,0
:我刚才百度一下，温州人口800+万，但新余人口才100+万,0
:那温州乐清140万人口感染了快150人呢 比这个也没意义 还是看政府,0
:这可怎么办 家里就一个口罩了，感觉自己要感冒 真真怕了??,0
:温州乐清140万人 感染了快150例 严重多了吧 不是要比 只是现在哪里都缺物资 不如先想办法自救,0
:温州乐清也就149万人 感染150例,0
:是真的征用 1.28我还能卖N95 二月份就不行了 先一线后政府 国家要求的,0
:笑笑 有被谢到,0
:1月21号随州广水买10个n95花了280，感觉买20个买不起,0
:更好的办法就是一开始就重视起来，你看看湖北政府在这次疫情的不作为，还用别人说吗,0
:是的，没办法，怪来怪去，能不能生存，还是靠自己，政府肯定也是有心无力，没有一个政府是随时随地为了应对这种紧急事件准备好足够的资源的，疫情初期，自己足够警觉，不去集众就好了。,0
:终于看到了个随州热评！ 随州广水人，求支援！,0
:说风凉话的是你吧？？？您在说什么呢？？？您有给到人家一点帮助和建议吗？？？,0
:不用谢啦，我是浙江的，也是想快点变好,0
:不懂就不要评论了吧,0
:玩笑会害死人的。口罩是过滤大颗粒，静电吸附小颗粒，柚子皮没卵用啊,0
:你又怎么知道，某些特权人士不会雇佣网军？,0
病毒在哪里不都是病毒，跟在不在武汉能有多大关系，又不是地震…,0
:碍你事儿了？我说错了吗？？？,0
:太难了,0
:我没说你们不让支援严重地方啊！再说了如果江西，不止江西，无论哪个省真的遇到了困难，我相信国家一定会鼎力相助，这个时候选择相信国家的安排，相信妈妈就那么难吗？？？你们的一句抱怨可能就给社会带来了无形中的压力，不知道的人还以为中国到了揭不开锅的时候了！,0
:疫情面前不存在浪费资源，一个人也是救一群人也是,0
:江西没啥存在感,0
:你心态真好…我对这种情况是真的有点生气,0
看其他省的扩散速度，可以反推武汉是把病毒憋了多久,0
:其实这样真的会有点生气的 不止武汉 很多地方都没有口罩了 现在深圳这边的医院也是物资不够了,0
:确实，我们要是没有国家，那就成难民多可怜，我们爱着的守护着的坚持着的就是让我们得祖国越来越好，尽自己的能力，为中国民族的伟大复兴做出自己的贡献。仅此而已，我不想再争辩什么，正如佛印与苏东坡的故事一样，你心里想到的是什么，你看到的就是什么。,0
:我不知道真相是什么，那么同样谁也不知道真相是什么。所以我们都在猜测，始终无法接近真相。一个稳定繁荣昌盛的国家，是每个公民想拥有的。我们都想好好过一个年，前提是我们尽快遏制住这病毒，防止其继续扩散，早日迎来曙光。,0
:？？？你是不是语文白学了？我的意思是搞清楚这个博主说的话 你一整天这样有意思？,0
:毕竟您家里有权有势，zy有人我也说不过您。我只能说我希望我的祖国繁荣昌盛顺利度过这次难关，但是这并不影响我希望言论自由。不要知道一个废青这个词，就随便把这个词安插到别人的头上。,0
:我当然看了，谁来解决这个问题，键盘吗?军队迅速接管火神山，接管一些重要的物资渠道，为了什么?你换个国家试试看能不能这么快建起来这么大的隔离区。先想想有没有办法，是谁在解决问题。地方政府有问题，但不等于所有官媒政府都有问题！,0
:感觉要延迟,0
:政府是没办法才换的说法，老百姓的理解和专家的说法有偏差，造成了新的问题，另一方面，武汉的医疗资源有所缓解，所以居家隔离不被推荐。但讲真，轻患做到单独的自我隔离，不与家人亲密接触，是理论上最有效的，只是实践好多人没做到,0
:自我隔离和居家隔离是两回事。患病年轻人是可以自我隔离的，武汉的问题不是自我隔离，是医疗资源不足导致的自以为健康的居家隔离，自以为无患的年轻人传给家里老人，被迫聚集到方舟医院集中隔离，造成资源进一步不足,0
:通知大家防控的时间很早，只是采取强制措施时间没那么及时，但这也是根据事件进度决定的,0
:发展初期，没有人能确定是否严重。你也是后来才知道这个病毒很厉害不是吗？,0
:那你有什么更好的办法？大家都动动脑子想一想吧，工作都是人在做，能力是有限的,0
:那你说应该怎么样？,0
:我信那些奋战在一线的英雄,0
:那你说真实数字是什么？,0
:不管这个数字只会更多。你在抱怨什么？政府工作人员是人，不是神,0
:预约不到，2秒就没了。。。,0
:emmm不是你先回我的吗，你自己去微博搜搜人家武汉求床位求救助的微博看看就知道大家的愤愤不平是为啥,0
:所以你认为这个传染病江西要故意捏造人数博你的同情，骗你的物资？,0
看来病情还没得到控制,0
:就算所有口罩都给红十字会，也不过两千万，全国十四亿人口就算一天只用一个也要十四亿口罩。你说，够不够用？,0
:这多人骂你还没反省呢,0
:你听到报道了传销？还是你自己臆想？是非不分？病情和传销有关系？有这里抬杠的功夫还不如去多读点书充实下自己无知的脑子,0
